,hit_id,query_id,biosample_id,closest_ref,distance,SRM_present,single_ref,closest_single_ref
955,OQUM01.1167.1_27/27-293,OQUM01,SAMN06018975,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.536012634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
956,OYPZ01.303.1_1/64-437,OYPZ01,SAMN06165676,['uncultured_bacterium__EF645667'],0.4698526042482226,True,True,uncultured_bacterium__EF645667
957,OYPZ01.303.1_2/11-266,OYPZ01,SAMN06165676,['uncultured_bacterium__EF645667'],0.5960446042482228,True,True,uncultured_bacterium__EF645667
958,OYPZ01.8429.1_1/10-194,OYPZ01,SAMN06165676,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
959,OOUY01.28043.1_1/1-226,OOUY01,SAMEA2042285,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
960,UZNP01.39034.1_1/1-210,UZNP01,SAMN00715149,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
961,UERX01.14147.1_1/64-420,UERX01,SAMN06115487,['Bilophila_sp._4_1_30__BilSpec3'],0.0149428645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
962,UERX01.8101.1_1/1-170,UERX01,SAMN06115487,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
963,OPSK01.10826.1_2/63-436,OPSK01,SAMEA2042111,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.076231417841511,True,False,NA
964,OPSK01.10826.1_3/11-126,OPSK01,SAMEA2042111,['uncultured_bacterium__EF645667'],0.1967256042482226,True,True,uncultured_bacterium__EF645667
965,UEPH01.366.1_37/64-437,UEPH01,SAMN06115411,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
966,UEPH01.366.1_36/11-266,UEPH01,SAMN06115411,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
967,UEPH01.20113.1_1/2-238,UEPH01,SAMN06115411,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.458500417841511,True,False,NA
968,UEPH01.20113.1_2/11-121,UEPH01,SAMN06115411,['Bilophila_wadsworthia__BilWads6'],0.5320639641950128,True,True,Bilophila_wadsworthia__BilWads6
969,UMES01.36724.1_1/63-142,UMES01,SAMEA4836024,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
970,UMES01.21976.1_1/64-131,UMES01,SAMEA4836024,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
971,UMHS01.2342.1_1/11-266,UMHS01,SAMEA4836106,['Bilophila_wadsworthia__BilWads6'],0.4082239641950128,True,True,Bilophila_wadsworthia__BilWads6
972,UMHS01.11381.1_1/1-107,UMHS01,SAMEA4836106,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",,True,False,NA
973,UMHS01.26635.1_1/64-129,UMHS01,SAMEA4836106,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
974,OXWP01.21529.1_1/1-168,OXWP01,SAMN06164612,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
975,OWCU01.31524.1_1/64-176,OWCU01,SAMEA3708646,['Bilophila_sp._4_1_30__BilSpec3'],0.0296168645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
976,OQEV01.50010.1_1/14-121,OQEV01,SAMD00036320,['Bilophila_sp._4_1_30__BilSpec3'],0.0792638645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
977,JAGZLS01.106.1_11/40-291,JAGZLS01,SAMN17800951,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.281520634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
978,OWQF01.22427.1_1/8-147,OWQF01,SAMEA4378229,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
979,OZJC01.12784.1_1/1-220,OZJC01,SAMN06165209,['uncultured_bacterium__EF645667'],0.1919626042482226,True,True,uncultured_bacterium__EF645667
980,OQPN01.34940.1_2/11-384,OQPN01,SAMN02712088,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
981,OQPN01.72157.1_2/1-113,OQPN01,SAMN02712088,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",,True,False,NA
982,UZPR01.13022.1_2/11-266,UZPR01,SAMN00791992,['uncultured_bacterium__EF645667'],0.6074756042482229,True,True,uncultured_bacterium__EF645667
983,UZPR01.13022.1_3/1-105,UZPR01,SAMN00791992,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
984,UYDL01.1750.1_11/64-437,UYDL01,SAMEA2149636,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
985,UYDL01.1750.1_12/11-266,UYDL01,SAMEA2149636,['Bilophila_sp._4_1_30__BilSpec3'],0.0016668645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
986,USYL01.53965.1_1/1-97,USYL01,SAMN06111981,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",,True,False,NA
987,USYL01.53965.1_1/98-204,USYL01,SAMN06111981,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.144174417841511,True,False,NA
988,USYL01.43087.1_1/13-136,USYL01,SAMN06111981,['Desulfovibrio_piger__DslPige3'],0.1396433632751217,True,True,Desulfovibrio_piger__DslPige3
989,USYL01.46401.1_1/127-241,USYL01,SAMN06111981,['Desulfovibrio_piger__DslPige4'],0.0874473632751218,True,True,Desulfovibrio_piger__DslPige4
990,ORKU01.3703.1_2/52-404,ORKU01,SAMN04329865,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1391929842397783,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
991,ORKU01.1801.1_2/50-397,ORKU01,SAMN04329865,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1312639842397785,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
992,ORKU01.8757.1_1/50-380,ORKU01,SAMN04329865,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
993,ORKU01.1801.1_3/7-240,ORKU01,SAMN04329865,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9214087964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
994,ORKU01.10446.1_2/7-240,ORKU01,SAMN04329865,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
995,ORKU01.3703.1_1/6-222,ORKU01,SAMN04329865,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0268857964857787,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
996,UXQP01.2520.1_2/62-435,UXQP01,SAMEA2142349,['Bilophila_wadsworthia__BilWads6'],0.1182109641950127,True,True,Bilophila_wadsworthia__BilWads6
997,UXQP01.20029.1_2/11-266,UXQP01,SAMEA2142349,['uncultured_bacterium__EF645667'],0.5825736042482228,True,True,uncultured_bacterium__EF645667
998,UXQP01.20029.1_1/1-269,UXQP01,SAMEA2142349,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
999,UXQP01.2520.1_1/11-227,UXQP01,SAMEA2142349,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1000,JAHAFV01.1.1_6/64-437,JAHAFV01,SAMN17801474,['Bilophila_wadsworthia__BilWads6'],0.1071709641950127,True,True,Bilophila_wadsworthia__BilWads6
1001,JAHAFV01.1.1_7/11-266,JAHAFV01,SAMN17801474,['Bilophila_wadsworthia__BilWads6'],0.0993259641950127,True,True,Bilophila_wadsworthia__BilWads6
1002,OPBE01.25652.1_2/64-164,OPBE01,SAMEA2042585,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1003,OPBE01.40340.1_2/1-105,OPBE01,SAMEA2042585,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",,True,False,NA
1004,UMGJ01.81556.1_4/63-193,UMGJ01,SAMEA4836067,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1005,UZTH01.836.1_8/64-437,UZTH01,SAMN00792078,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1006,UZTH01.836.1_7/1-253,UZTH01,SAMN00792078,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1007,ORTT01.11155.1_3/64-171,ORTT01,SAMEA2338789,['Bilophila_sp._4_1_30__BilSpec3'],,True,True,Bilophila_sp._4_1_30__BilSpec3
1008,UXRX01.12347.1_3/63-436,UXRX01,SAMEA2159338,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.072075417841511,True,False,NA
1009,UXRX01.12347.1_2/11-266,UXRX01,SAMEA2159338,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.086504417841511,True,False,NA
1010,UXRX01.49843.1_2/46-217,UXRX01,SAMEA2159338,[],,False,False,NA
1011,UXRX01.49843.1_1/2-89,UXRX01,SAMEA2159338,['MSW_digester_clone__Unc01cxc'],1.4313955999244687,True,True,MSW_digester_clone__Unc01cxc
1012,OYON01.1023.1_2/54-406,OYON01,SAMN06165433,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1391929842397783,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1013,OYON01.398.1_3/1-299,OYON01,SAMN06165433,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.031015076586371,True,True,Desulfovibrio_sp._3_1_syn3__DsvSp230
1014,OYON01.398.1_2/1-253,OYON01,SAMN06165433,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.0439477877444196,True,True,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
1015,OYON01.2712.1_1/64-299,OYON01,SAMN06165433,['Bilophila_wadsworthia__BilWads6'],0.1142829641950127,True,True,Bilophila_wadsworthia__BilWads6
1016,OYON01.7216.1_1/15-184,OYON01,SAMN06165433,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
1017,OYON01.1023.1_1/6-143,OYON01,SAMN06165433,['Desulfitibacter_alkalitolerans__DfiAlka2'],,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
1018,CABPWG01.78.1_3/50-397,CABPWG01,SAMEA5849787,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1019,CABPWG01.78.1_4/7-240,CABPWG01,SAMEA5849787,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
1020,OQQI01.74401.1_1/1-134,OQQI01,SAMN02712161,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1021,UERN01.509.1_12/64-437,UERN01,SAMN06115515,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1022,UERN01.509.1_13/11-266,UERN01,SAMN06115515,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1023,UERN01.69780.1_1/1-254,UERN01,SAMN06115515,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],,True,True,Desulfovibrio_sp._3_1_syn3__DsvSp230
1024,ULQO01.23796.1_1/2-85,ULQO01,SAMEA4835658,['Desulfitibacter_alkalitolerans__DfiAlka2'],,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
1025,OYOS01.4695.1_1/1-94,OYOS01,SAMN06165643,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",,True,False,NA
1026,OYOS01.4480.1_2/1-131,OYOS01,SAMN06165643,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1027,OYQM01.78.1_3/65-438,OYQM01,SAMN06165524,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.064979417841511,True,False,NA
1028,OYQM01.78.1_2/11-266,OYQM01,SAMN06165524,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018253632751218,True,False,NA
1029,OYQM01.549.1_2/1-239,OYQM01,SAMN06165524,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",,True,False,NA
1030,OYQM01.549.1_1/11-160,OYQM01,SAMN06165524,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1031,UEQA01.120.1_12/64-437,UEQA01,SAMN06115468,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1032,UEQA01.120.1_13/11-266,UEQA01,SAMN06115468,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1033,USWR01.803.1_16/64-437,USWR01,SAMN06112050,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1034,USWR01.803.1_15/11-266,USWR01,SAMN06112050,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1035,ULNP01.55851.1_1/1-221,ULNP01,SAMEA4835579,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1036,ULNP01.26053.1_1/1-257,ULNP01,SAMEA4835579,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.069661417841511,True,False,NA
1037,ULNP01.43535.1_1/1-200,ULNP01,SAMEA4835579,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1038,ULNP01.66783.1_1/1-118,ULNP01,SAMEA4835579,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",,True,False,NA
1039,ULNP01.15330.1_1/64-124,ULNP01,SAMEA4835579,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1040,UYBP01.37911.1_1/14-90,UYBP01,SAMEA1970465,['uncultured_bacterium__EF645667'],0.1831846042482226,True,True,uncultured_bacterium__EF645667
1041,UYBP01.37911.1_2/1-92,UYBP01,SAMEA1970465,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",,True,False,NA
1042,OZAN01.13538.1_1/1-328,OZAN01,SAMN06164915,['Bilophila_wadsworthia__BilWads6'],0.1249879641950127,True,True,Bilophila_wadsworthia__BilWads6
1043,OZKX01.63846.1_1/11-126,OZKX01,SAMN06165314,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.0354597877444196,True,True,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
1044,OZKX01.65545.1_1/5-139,OZKX01,SAMN06165314,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3569389842397783,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1045,OUQW01.5128.1_3/63-436,OUQW01,SAMN04978193,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.071415417841511,True,False,NA
1046,UPDD01.21.1_115/1-355,UPDD01,SAMEA2737694,['uncultured_bacterium__EF645667'],0.4817256042482226,True,True,uncultured_bacterium__EF645667
1047,UPDD01.21.1_114/11-266,UPDD01,SAMEA2737694,['uncultured_bacterium__EF645667'],0.5960446042482228,True,True,uncultured_bacterium__EF645667
1048,UPDD01.70601.1_1/1-237,UPDD01,SAMEA2737694,['Desulfovibrio_piger__DslPige4'],0.130178417841511,True,True,Desulfovibrio_piger__DslPige4
1049,UPDD01.74833.1_1/1-90,UPDD01,SAMEA2737694,['Desulfovibrio_piger__DslPige4'],0.1059083632751217,True,True,Desulfovibrio_piger__DslPige4
1050,USUY01.35824.1_1/23-337,USUY01,SAMN06111999,['Bilophila_sp._4_1_30__BilSpec3'],0.0161678645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1051,USUY01.29741.1_1/1-228,USUY01,SAMN06111999,['Bilophila_wadsworthia__BilWads6'],0.1473579641950127,True,True,Bilophila_wadsworthia__BilWads6
1052,OXWS01.17847.1_2/11-177,OXWS01,SAMN06164592,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.142710417841511,True,False,NA
1053,OXWS01.17847.1_1/1-147,OXWS01,SAMN06164592,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1054,OYHV01.93.1_5/52-399,OYHV01,SAMN06165710,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1055,OYHV01.93.1_4/7-240,OYHV01,SAMN06165710,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9413307964857786,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
1056,OQGT01.817.1_6/63-436,OQGT01,SAMD00036196,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057136417841511,True,False,NA
1057,OQGT01.817.1_5/11-267,OQGT01,SAMD00036196,['Desulfovibrio_piger__DslPige4'],0.0886663632751218,True,True,Desulfovibrio_piger__DslPige4
1058,OWSG01.17264.1_1/11-266,OWSG01,SAMEA4378299,['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358'],0.0984978290485498,True,True,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
1059,OWSG01.28946.1_1/11-160,OWSG01,SAMEA4378299,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1060,USYM01.62257.1_1/23-160,USYM01,SAMN06111967,['Bilophila_wadsworthia__BilWads6'],0.1712859641950127,True,True,Bilophila_wadsworthia__BilWads6
1061,USYM01.60947.1_1/6-141,USYM01,SAMN06111967,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.3228487964857785,True,True,Desulfitibacter_alkalitolerans__DfiAlka2
1062,CABVBC01.43.1_6/27-293,CABVBC01,SAMEA5854064,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.616622634950077,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
1063,UPFB01.19.1_38/62-435,UPFB01,SAMEA2737668,['uncultured_bacterium__EF645667'],0.4784716042482226,True,True,uncultured_bacterium__EF645667
1064,UPFB01.33303.1_1/1-317,UPFB01,SAMEA2737668,['Bilophila_sp._4_1_30__BilSpec3'],0.0379378645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1065,UPFB01.19.1_39/11-266,UPFB01,SAMEA2737668,['uncultured_bacterium__EF645667'],0.5960446042482228,True,True,uncultured_bacterium__EF645667
1066,UPFB01.64416.1_1/1-207,UPFB01,SAMEA2737668,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
1067,UZHR01.1851.1_3/64-437,UZHR01,SAMN00791917,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1068,UZHR01.1851.1_2/11-266,UZHR01,SAMN00791917,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1069,ORSG01.7698.1_3/1-253,ORSG01,SAMEA2338666,['Bilophila_wadsworthia__BilWads6'],0.0094024351233311,True,True,Bilophila_wadsworthia__BilWads6
1070,ULRC01.46528.1_2/11-266,ULRC01,SAMEA4835672,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018253632751218,True,False,NA
1071,ULRC01.31110.1_1/63-142,ULRC01,SAMEA4835672,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1072,OYNV01.573.1_3/65-438,OYNV01,SAMN06165493,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0140253632751218,True,False,NA
1073,OYNV01.1534.1_2/64-437,OYNV01,SAMN06165493,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1074,OYNV01.573.1_2/11-266,OYNV01,SAMN06165493,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.055882417841511,True,False,NA
1075,OYNV01.1534.1_1/11-160,OYNV01,SAMN06165493,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",,True,False,NA
1076,UXRO01.71028.1_1/50-200,UXRO01,SAMEA2154620,['Desulfovibrio_vulgaris__DQ826729'],0.5326966113980381,True,True,Desulfovibrio_vulgaris__DQ826729
1077,ORQY01.37695.1_2/11-174,ORQY01,SAMEA2338654,['Bilophila_wadsworthia__BilWads6'],0.1649069641950127,True,True,Bilophila_wadsworthia__BilWads6
1078,ORQY01.40384.1_1/63-173,ORQY01,SAMEA2338654,['Desulfovibrio_vulgaris__DQ826729'],0.3258028814097274,True,True,Desulfovibrio_vulgaris__DQ826729
1079,ORCM01.32218.1_1/1-207,ORCM01,SAMN06115497,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
1080,ORCM01.54700.1_1/1-175,ORCM01,SAMN06115497,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",,True,False,NA
1081,UXPW01.2046.1_9/40-292,UXPW01,SAMEA1964852,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.155182634950076,True,True,Moorella_thermoacetica_Y72_copy_2__MooTher5
1082,OQPR01.35494.1_1/64-437,OQPR01,SAMN02712088,['Bilophila_sp._4_1_30__BilSpec3'],0.0078788645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1083,OQPR01.52195.1_1/1-243,OQPR01,SAMN02712088,['Bilophila_wadsworthia__BilWads6'],,True,True,Bilophila_wadsworthia__BilWads6
1084,ORBS01.3685.1_9/63-436,ORBS01,SAMN04158617,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.0423053398982701,True,True,Desulfovibrio_sp._Dsv1__DsvSp233
1085,ORBS01.3685.1_8/11-266,ORBS01,SAMN04158617,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.0304273398982701,True,True,Desulfovibrio_sp._Dsv1__DsvSp233
1086,ORBS01.59753.1_1/2-186,ORBS01,SAMN04158617,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1630609842397786,True,True,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1087,UEOU01.16119.1_2/1-101,UEOU01,SAMN06115438,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",,True,False,NA
1088,UEOU01.16119.1_1/1-98,UEOU01,SAMN06115438,['Bilophila_sp._4_1_30__BilSpec3'],0.0242198645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1089,UYEJ01.21475.1_2/63-436,UYEJ01,SAMEA2161372,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060569417841511,True,False,NA
1090,UYEJ01.10009.1_3/11-266,UYEJ01,SAMEA2161372,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.085872417841511,True,False,NA
1091,UYEJ01.10009.1_4/1-211,UYEJ01,SAMEA2161372,['Bilophila_wadsworthia__BilWads6'],0.1284469641950127,True,True,Bilophila_wadsworthia__BilWads6
1092,ULWE01.4179.1_1/1-179,ULWE01,SAMEA4835804,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0506213632751218,True,False,NA
1093,UPEY01.57751.1_1/1-282,UPEY01,SAMEA2737728,['Bilophila_wadsworthia__BilWads6'],0.1409259641950127,True,True,Bilophila_wadsworthia__BilWads6
1094,UPEY01.79465.1_1/11-145,UPEY01,SAMEA2737728,['Bilophila_sp._4_1_30__BilSpec3'],0.0108358645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1095,ULQB01.53682.1_1/1-249,ULQB01,SAMEA4835644,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1096,ULQB01.10447.1_1/11-141,ULQB01,SAMEA4835644,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",,True,False,NA
1097,OPSQ01.24505.1_3/51-152,OPSQ01,SAMEA2042452,['Gordonibacter_pamelaeae__GrdPame5'],,True,True,Gordonibacter_pamelaeae__GrdPame5
1098,OWEH01.4606.1_2/64-437,OWEH01,SAMEA3708567,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True,True,Bilophila_wadsworthia__BilWads6
1099,OWEH01.1685.1_8/62-435,OWEH01,SAMEA3708567,['uncultured_bacterium__EF645667'],0.4698526042482226,True,True,uncultured_bacterium__EF645667
1100,OWEH01.1685.1_9/11-266,OWEH01,SAMEA3708567,['uncultured_bacterium__EF645667'],0.5960446042482228,True,True,uncultured_bacterium__EF645667
1101,OWEH01.4606.1_1/11-266,OWEH01,SAMEA3708567,['Bilophila_sp._4_1_30__BilSpec3'],0.0016668645937053,True,True,Bilophila_sp._4_1_30__BilSpec3
1102,ORNQ01.18250.1_2/63-436,ORNQ01,SAMEA2338697,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.083869417841511,True,False,NA
1103,ORNQ01.27362.1_1/1-128,ORNQ01,SAMEA2338697,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",,True,False,NA
1104,ORNQ01.18250.1_1/11-139,ORNQ01,SAMEA2338697,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",,True,False,NA
1105,OYIO01.109.1_2/64-437,OYIO01,SAMN06165677,['uncultured_bacterium__EF645667'],0.4698526042482226,True,True,uncultured_bacterium__EF645667
